2025_07_29_07_12_06_L_001.csv,ブーム:,L,穿孔No.:,1,ビット径[mm]:,75,ストローク:,ショート,ドリフタ種類:,HD220,,,,,,,,,,,,,,,,,,,,,,,
シーケンス番号,時,分,秒,ミリ秒,穿孔長,穿孔速度,打撃圧,回転圧,フィード圧,打撃数,のみ継ぎ No.,穿孔エネルギー,穿孔No.,X(m),Y(m),Z:標高(m),x:TD(m),y:CL離(m),z:SL離(m),H:方位角(Deg),V:鉛直角(Deg),h:水平さし角(Deg),v:鉛直さし角(Deg),予備フィールド1,予備フィールド2,予備フィールド3,予備フィールド4,予備フィールド5,予備フィールド6,予備フィールド7,予備フィールド8,予備フィールド9,予備フィールド10
118,8,51,13,233,1.701,1.81,14.5,3.7,5.5,0,1,72.6,1446,-34521.092,33251.186,54.34,3863.068,-0.177,5.846,43.6631,78.673,-1.21,11.327,,1,1,3866,,,,,,
119,8,51,13,433,1.712,1.78,14.4,3.8,5.5,0,1,73.1,1446,-34521.092,33251.186,54.34,3863.068,-0.177,5.846,43.6631,78.673,-1.21,11.327,,1,1,3866,,,,,,
120,8,51,13,633,1.72,1.719,14.4,3.8,5.4,0,1,74.8,1446,-34521.092,33251.186,54.34,3863.068,-0.177,5.846,43.6631,78.673,-1.21,11.327,,1,1,3866,,,,,,
121,8,51,13,833,1.729,1.795,14.5,4,5.2,0,1,69,1446,-34521.092,33251.186,54.34,3863.068,-0.177,5.846,43.6631,78.673,-1.21,11.327,,1,1,3866,,,,,,
122,8,51,14,33,1.736,1.719,14.5,4.1,5.4,0,1,74.5,1446,-34521.092,33251.186,54.34,3863.068,-0.177,5.846,43.6631,78.673,-1.21,11.327,,1,1,3866,,,,,,
123,8,51,14,233,1.743,1.597,14.5,4,5.3,0,1,80.1,1446,-34521.092,33251.186,54.34,3863.068,-0.177,5.846,43.6631,78.673,-1.21,11.327,,1,1,3866,,,,,,
124,8,51,14,433,1.754,1.612,14.5,4.1,5.4,0,1,80.5,1446,-34521.059,33251.201,54.352,3863.035,-0.19,5.858,43.6477,78.6692,-1.2254,11.3308,,1,1,3866,,,,,,
125,8,51,14,633,1.761,1.673,14.5,4,5.5,0,1,78.3,1446,-34521.059,33251.201,54.352,3863.035,-0.19,5.858,43.6477,78.6692,-1.2254,11.3308,,1,1,3866,,,,,,
126,8,51,14,833,1.77,1.78,14.4,3.7,6,0,1,79.1,1446,-34521.059,33251.201,54.352,3863.035,-0.19,5.858,43.6477,78.6692,-1.2254,11.3308,,1,1,3866,,,,,,
127,8,51,15,33,1.779,1.795,14.4,4.3,5.7,0,1,75.3,1446,-34521.059,33251.201,54.352,3863.035,-0.19,5.858,43.6477,78.6692,-1.2254,11.3308,,1,1,3866,,,,,,
128,8,51,15,233,1.787,1.856,14.5,4.1,5.7,0,1,72.4,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
129,8,51,15,433,1.795,1.734,14.5,3.9,6.1,0,1,82.9,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
130,8,51,15,633,1.804,1.825,14.5,4.3,6.1,0,1,79.6,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
131,8,51,15,834,1.812,1.749,14.5,4.3,5.8,0,1,80.2,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
132,8,51,16,33,1.823,1.81,14.5,4.2,6.4,0,1,84,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
133,8,51,16,233,1.832,1.856,14.5,4.7,6.2,0,1,79.3,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
134,8,51,16,433,1.839,1.84,14.5,4.6,6.2,0,1,81.4,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
135,8,51,16,633,1.844,1.536,14.4,4.8,6.2,0,1,95.9,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
136,8,51,16,833,1.852,1.46,14.5,4.6,6,0,1,98.7,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
137,8,51,17,33,1.858,1.43,14.5,4.2,6.3,0,1,104.9,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
138,8,51,17,233,1.865,1.506,14.5,4.7,6.1,0,1,96.6,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
139,8,51,17,433,1.872,1.445,14.5,4.8,6.1,0,1,101.4,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
140,8,51,17,633,1.879,1.399,14.5,4.8,6.1,0,1,103.7,1446,-34521.034,33251.219,54.383,3863.005,-0.195,5.889,43.6516,78.5125,-1.2215,11.4875,,1,1,3866,,,,,,
141,8,51,17,833,1.887,1.506,14.5,5.2,6,0,1,95.1,1446,-34521.009,33251.255,54.384,3862.961,-0.187,5.89,43.6694,78.509,-1.2036,11.491,,1,1,3866,,,,,,
142,8,51,18,33,1.894,1.521,14.5,4.8,6.2,0,1,96.2,1446,-34521.009,33251.255,54.384,3862.961,-0.187,5.89,43.6694,78.509,-1.2036,11.491,,1,1,3866,,,,,,
143,8,51,18,233,1.901,1.551,14.5,4.9,5.9,0,1,90.9,1446,-34521.009,33251.255,54.384,3862.961,-0.187,5.89,43.6694,78.509,-1.2036,11.491,,1,1,3866,,,,,,
144,8,51,18,433,1.91,1.506,14.4,4.5,6.4,0,1,100,1446,-34521.009,33251.255,54.384,3862.961,-0.187,5.89,43.6694,78.509,-1.2036,11.491,,1,1,3866,,,,,,
145,8,51,18,633,1.918,1.582,14.5,4.8,6,0,1,89.7,1446,-34521.009,33251.255,54.384,3862.961,-0.187,5.89,43.6694,78.509,-1.2036,11.491,,1,1,3866,,,,,,
146,8,51,18,833,1.925,1.551,14.5,4.3,6.4,0,1,98,1446,-34521.009,33251.255,54.384,3862.961,-0.187,5.89,43.6694,78.509,-1.2036,11.491,,1,1,3866,,,,,,
147,8,51,19,33,1.933,1.612,14.5,4.6,6,0,1,89.2,1446,-34521.009,33251.255,54.384,3862.961,-0.187,5.89,43.6694,78.509,-1.2036,11.491,,1,1,3866,,,,,,
148,8,51,19,233,1.94,1.521,14.5,4.5,6.3,0,1,97.9,1446,-34521.009,33251.255,54.384,3862.961,-0.187,5.89,43.6694,78.509,-1.2036,11.491,,1,1,3866,,,,,,
149,8,51,19,433,1.946,1.445,14.5,4.6,6.1,0,1,100.5,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
150,8,51,19,633,1.954,1.506,14.5,4.4,6.2,0,1,98.6,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
151,8,51,19,833,1.961,1.597,14.5,4.9,6,0,1,89.2,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
152,8,51,20,33,1.968,1.536,14.5,4.3,6.3,0,1,97.9,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
153,8,51,20,233,1.976,1.506,14.5,4.9,6.1,0,1,96,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
154,8,51,20,433,1.985,1.612,14.5,4.9,6,0,1,89.3,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
155,8,51,20,633,1.992,1.643,14.4,4.9,6.1,0,1,88.2,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
156,8,51,20,833,2,1.704,14.5,4.9,6,0,1,85.2,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
157,8,51,21,34,2.007,1.567,14.5,4.7,6.2,0,1,94.4,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
158,8,51,21,233,2.015,1.536,14.5,5,6.1,0,1,94.3,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
159,8,51,21,433,2.022,1.475,14.4,4.7,6.3,0,1,101.1,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
160,8,51,21,633,2.029,1.536,14.5,4.6,6.1,0,1,95.5,1446,-34520.967,33251.305,54.387,3862.896,-0.181,5.894,43.6947,78.613,-1.1784,11.387,,1,1,3866,,,,,,
161,8,51,21,833,2.036,1.536,14.5,4.8,6.3,0,1,97.2,1446,-34520.916,33251.345,54.404,3862.831,-0.189,5.911,43.6837,78.5503,-1.1894,11.4497,,1,1,3866,,,,,,
162,8,51,22,33,2.044,1.521,14.5,4.6,6.1,0,1,95.3,1446,-34520.916,33251.345,54.404,3862.831,-0.189,5.911,43.6837,78.5503,-1.1894,11.4497,,1,1,3866,,,,,,
163,8,51,22,233,2.051,1.521,14.5,4.5,6.3,0,1,98.6,1446,-34520.916,33251.345,54.404,3862.831,-0.189,5.911,43.6837,78.5503,-1.1894,11.4497,,1,1,3866,,,,,,
164,8,51,22,433,2.058,1.612,14.5,5,6,0,1,88.3,1446,-34520.916,33251.345,54.404,3862.831,-0.189,5.911,43.6837,78.5503,-1.1894,11.4497,,1,1,3866,,,,,,
165,8,51,22,633,2.065,1.536,14.5,4.3,6.4,0,1,99.4,1446,-34520.916,33251.345,54.404,3862.831,-0.189,5.911,43.6837,78.5503,-1.1894,11.4497,,1,1,3866,,,,,,
166,8,51,22,833,2.074,1.46,14.5,4.6,6.1,0,1,99.7,1446,-34520.916,33251.345,54.404,3862.831,-0.189,5.911,43.6837,78.5503,-1.1894,11.4497,,1,1,3866,,,,,,
167,8,51,23,33,2.082,1.536,14.5,4.6,6.2,0,1,96.5,1446,-34520.916,33251.345,54.404,3862.831,-0.189,5.911,43.6837,78.5503,-1.1894,11.4497,,1,1,3866,,,,,,
168,8,51,23,233,2.089,1.582,14.5,5,5.9,0,1,88.2,1446,-34520.916,33251.345,54.404,3862.831,-0.189,5.911,43.6837,78.5503,-1.1894,11.4497,,1,1,3866,,,,,,
169,8,51,23,433,2.097,1.582,14.5,4.8,6,0,1,90.3,1446,-34520.898,33251.379,54.406,3862.795,-0.177,5.912,43.6969,78.5905,-1.1761,11.4095,,1,1,3866,,,,,,
170,8,51,23,634,2.106,1.612,14.4,4.9,6.1,0,1,89.4,1446,-34520.898,33251.379,54.406,3862.795,-0.177,5.912,43.6969,78.5905,-1.1761,11.4095,,1,1,3866,,,,,,
171,8,51,23,833,2.117,1.795,14.5,4.4,6,0,1,80.1,1446,-34520.898,33251.379,54.406,3862.795,-0.177,5.912,43.6969,78.5905,-1.1761,11.4095,,1,1,3866,,,,,,
172,8,51,24,33,2.125,1.886,14.5,4.7,6,0,1,75.6,1446,-34520.898,33251.379,54.406,3862.795,-0.177,5.912,43.6969,78.5905,-1.1761,11.4095,,1,1,3866,,,,,,
173,8,51,24,233,2.133,1.993,14.4,4.7,6.3,0,1,74.6,1446,-34520.898,33251.379,54.406,3862.795,-0.177,5.912,43.6969,78.5905,-1.1761,11.4095,,1,1,3866,,,,,,
174,8,51,24,433,2.143,1.764,14.6,4.9,5.9,0,1,79.9,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
175,8,51,24,633,2.152,1.719,14.5,4.1,6.4,0,1,88.4,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
176,8,51,24,833,2.158,1.673,14.5,4.8,6,0,1,85.3,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
177,8,51,25,33,2.165,1.673,14.5,4.7,6.1,0,1,86.3,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
178,8,51,25,233,2.175,1.673,14.4,5,6.1,0,1,86.6,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
179,8,51,25,433,2.183,1.704,14.5,4.9,6,0,1,83.4,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
180,8,51,25,633,2.196,1.932,14.5,4.8,5.9,0,1,72.8,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
181,8,51,25,833,2.206,2.099,14.4,4.3,6.3,0,1,71.2,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
182,8,51,26,33,2.214,1.947,14.5,4.7,6.1,0,1,74.2,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
183,8,51,26,233,2.221,1.749,14.5,4.5,6.3,0,1,85.8,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
184,8,51,26,433,2.231,1.81,14.4,4.7,6.3,0,1,81.6,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
185,8,51,26,633,2.239,1.78,14.5,4.7,6,0,1,81.1,1446,-34520.871,33251.405,54.412,3862.758,-0.179,5.918,43.7132,78.627,-1.1599,11.373,,1,1,3866,,,,,,
186,8,51,26,833,2.246,1.704,14.4,4.2,6.4,0,1,89.1,1446,-34520.838,33251.427,54.41,3862.719,-0.186,5.916,43.6781,78.6965,-1.1949,11.3035,,1,1,3866,,,,,,
187,8,51,27,34,2.253,1.597,14.5,4.5,6.2,0,1,92.1,1446,-34520.838,33251.427,54.41,3862.719,-0.186,5.916,43.6781,78.6965,-1.1949,11.3035,,1,1,3866,,,,,,
188,8,51,27,233,2.261,1.567,14.5,4.1,6.3,0,1,96.1,1446,-34520.838,33251.427,54.41,3862.719,-0.186,5.916,43.6781,78.6965,-1.1949,11.3035,,1,1,3866,,,,,,
189,8,51,27,433,2.27,1.521,14.5,4.5,6.1,0,1,96,1446,-34520.838,33251.427,54.41,3862.719,-0.186,5.916,43.6781,78.6965,-1.1949,11.3035,,1,1,3866,,,,,,
190,8,51,27,633,2.277,1.551,14.5,4.3,6.3,0,1,97.2,1446,-34520.838,33251.427,54.41,3862.719,-0.186,5.916,43.6781,78.6965,-1.1949,11.3035,,1,1,3866,,,,,,
191,8,51,27,833,2.284,1.506,14.5,4.6,6,0,1,94.2,1446,-34520.838,33251.427,54.41,3862.719,-0.186,5.916,43.6781,78.6965,-1.1949,11.3035,,1,1,3866,,,,,,
192,8,51,28,33,2.291,1.445,14.5,4.4,6.4,0,1,105,1446,-34520.838,33251.427,54.41,3862.719,-0.186,5.916,43.6781,78.6965,-1.1949,11.3035,,1,1,3866,,,,,,
193,8,51,28,233,2.299,1.506,14.5,4.7,6.1,0,1,95.7,1446,-34520.838,33251.427,54.41,3862.719,-0.186,5.916,43.6781,78.6965,-1.1949,11.3035,,1,1,3866,,,,,,
194,8,51,28,433,2.306,1.567,14.5,4.7,6.2,0,1,94.8,1446,-34520.786,33251.476,54.436,3862.648,-0.188,5.942,43.7068,78.6277,-1.1662,11.3723,,1,1,3866,,,,,,
195,8,51,28,633,2.313,1.491,14.4,4.6,6.4,0,1,100.7,1446,-34520.786,33251.476,54.436,3862.648,-0.188,5.942,43.7068,78.6277,-1.1662,11.3723,,1,1,3866,,,,,,
196,8,51,28,834,2.32,1.43,14.5,4.7,6.1,0,1,102.6,1446,-34520.786,33251.476,54.436,3862.648,-0.188,5.942,43.7068,78.6277,-1.1662,11.3723,,1,1,3866,,,,,,
197,8,51,29,33,2.328,1.475,14.4,4.1,6.4,0,1,101.8,1446,-34520.786,33251.476,54.436,3862.648,-0.188,5.942,43.7068,78.6277,-1.1662,11.3723,,1,1,3866,,,,,,
198,8,51,29,233,2.335,1.582,14.5,5,6,0,1,90.4,1446,-34520.786,33251.476,54.436,3862.648,-0.188,5.942,43.7068,78.6277,-1.1662,11.3723,,1,1,3866,,,,,,
199,8,51,29,433,2.342,1.597,14.5,4.8,5.9,0,1,88.8,1446,-34520.786,33251.476,54.436,3862.648,-0.188,5.942,43.7068,78.6277,-1.1662,11.3723,,1,1,3866,,,,,,
200,8,51,29,633,2.35,1.521,14.5,4.2,6.3,0,1,97.8,1446,-34520.786,33251.476,54.436,3862.648,-0.188,5.942,43.7068,78.6277,-1.1662,11.3723,,1,1,3866,,,,,,
201,8,51,29,833,2.359,1.658,14.5,5.3,6,0,1,86.1,1446,-34520.786,33251.476,54.436,3862.648,-0.188,5.942,43.7068,78.6277,-1.1662,11.3723,,1,1,3866,,,,,,
202,8,51,30,33,2.366,1.627,14.5,4.7,6,0,1,87.8,1446,-34520.759,33251.502,54.43,3862.61,-0.188,5.937,43.7008,78.6785,-1.1723,11.3215,,1,1,3866,,,,,,
203,8,51,30,233,2.373,1.612,14.5,4.7,6.1,0,1,89.2,1446,-34520.759,33251.502,54.43,3862.61,-0.188,5.937,43.7008,78.6785,-1.1723,11.3215,,1,1,3866,,,,,,
204,8,51,30,433,2.382,1.658,14.5,5,6.1,0,1,86.8,1446,-34520.759,33251.502,54.43,3862.61,-0.188,5.937,43.7008,78.6785,-1.1723,11.3215,,1,1,3866,,,,,,
205,8,51,30,633,2.391,1.78,14.5,4.7,6,0,1,80.5,1446,-34520.759,33251.502,54.43,3862.61,-0.188,5.937,43.7008,78.6785,-1.1723,11.3215,,1,1,3866,,,,,,
206,8,51,30,833,2.399,1.764,14.5,4.8,6.1,0,1,81.8,1446,-34520.759,33251.502,54.43,3862.61,-0.188,5.937,43.7008,78.6785,-1.1723,11.3215,,1,1,3866,,,,,,
207,8,51,31,33,2.407,1.84,14.4,4.9,6.2,0,1,79.3,1446,-34520.759,33251.502,54.43,3862.61,-0.188,5.937,43.7008,78.6785,-1.1723,11.3215,,1,1,3866,,,,,,
208,8,51,31,233,2.414,1.658,14.5,4.9,5.8,0,1,83.7,1446,-34520.759,33251.502,54.43,3862.61,-0.188,5.937,43.7008,78.6785,-1.1723,11.3215,,1,1,3866,,,,,,
209,8,51,31,433,2.421,1.567,14.5,5.1,5.8,0,1,87.3,1446,-34520.759,33251.502,54.43,3862.61,-0.188,5.937,43.7008,78.6785,-1.1723,11.3215,,1,1,3866,,,,,,
210,8,51,31,633,2.432,1.719,14.4,4.8,6.1,0,1,84.3,1446,-34520.759,33251.502,54.43,3862.61,-0.188,5.937,43.7008,78.6785,-1.1723,11.3215,,1,1,3866,,,,,,
211,8,51,31,833,2.441,1.84,14.5,4.4,6.2,0,1,80.2,1446,-34520.737,33251.53,54.44,3862.574,-0.184,5.946,43.7227,78.6327,-1.1503,11.3673,,1,1,3866,,,,,,
212,8,51,32,33,2.452,2.099,14.5,5.2,6,0,1,67.4,1446,-34520.737,33251.53,54.44,3862.574,-0.184,5.946,43.7227,78.6327,-1.1503,11.3673,,1,1,3866,,,,,,
213,8,51,32,233,2.46,1.962,14.5,4.9,5.9,0,1,71.6,1446,-34520.737,33251.53,54.44,3862.574,-0.184,5.946,43.7227,78.6327,-1.1503,11.3673,,1,1,3866,,,,,,
214,8,51,32,433,2.47,1.947,14.5,4.7,6,0,1,72.7,1446,-34520.737,33251.53,54.44,3862.574,-0.184,5.946,43.7227,78.6327,-1.1503,11.3673,,1,1,3866,,,,,,
215,8,51,32,633,2.481,2.084,14.5,4.9,6.1,0,1,70,1446,-34520.737,33251.53,54.44,3862.574,-0.184,5.946,43.7227,78.6327,-1.1503,11.3673,,1,1,3866,,,,,,
216,8,51,32,833,2.491,2.175,14.5,4.4,6.1,0,1,66.9,1446,-34520.737,33251.53,54.44,3862.574,-0.184,5.946,43.7227,78.6327,-1.1503,11.3673,,1,1,3866,,,,,,
217,8,51,33,34,2.499,2.084,14.5,4.5,6.2,0,1,71.2,1446,-34520.737,33251.53,54.44,3862.574,-0.184,5.946,43.7227,78.6327,-1.1503,11.3673,,1,1,3866,,,,,,
218,8,51,33,233,2.51,2.038,14.5,4.7,6,0,1,69.9,1446,-34520.737,33251.53,54.44,3862.574,-0.184,5.946,43.7227,78.6327,-1.1503,11.3673,,1,1,3866,,,,,,
219,8,51,33,433,2.521,2.099,14.5,4.8,5.9,0,1,66.4,1446,-34520.679,33251.584,54.473,3862.496,-0.187,5.979,43.7367,78.5793,-1.1363,11.4207,,1,1,3866,,,,,,
220,8,51,33,633,2.53,2.099,14.5,4.9,6,0,1,67.4,1446,-34520.679,33251.584,54.473,3862.496,-0.187,5.979,43.7367,78.5793,-1.1363,11.4207,,1,1,3866,,,,,,
221,8,51,33,833,2.54,1.947,14.5,4.4,6.1,0,1,74.1,1446,-34520.679,33251.584,54.473,3862.496,-0.187,5.979,43.7367,78.5793,-1.1363,11.4207,,1,1,3866,,,,,,
222,8,51,34,33,2.549,1.901,14.5,5,6,0,1,75,1446,-34520.679,33251.584,54.473,3862.496,-0.187,5.979,43.7367,78.5793,-1.1363,11.4207,,1,1,3866,,,,,,
223,8,51,34,233,2.559,2.023,14.5,5.3,5.8,0,1,68,1446,-34520.679,33251.584,54.473,3862.496,-0.187,5.979,43.7367,78.5793,-1.1363,11.4207,,1,1,3866,,,,,,
224,8,51,34,433,2.569,2.16,14.5,5.2,5.7,0,1,63,1446,-34520.679,33251.584,54.473,3862.496,-0.187,5.979,43.7367,78.5793,-1.1363,11.4207,,1,1,3866,,,,,,
225,8,51,34,633,2.578,2.008,14.5,5,5.7,0,1,67.8,1446,-34520.679,33251.584,54.473,3862.496,-0.187,5.979,43.7367,78.5793,-1.1363,11.4207,,1,1,3866,,,,,,
226,8,51,34,834,2.588,1.947,14.5,5.1,5.7,0,1,69.5,1446,-34520.679,33251.584,54.473,3862.496,-0.187,5.979,43.7367,78.5793,-1.1363,11.4207,,1,1,3866,,,,,,
227,8,51,35,33,2.602,2.114,14.5,4.8,6,0,1,68.3,1446,-34520.64,33251.611,54.462,3862.449,-0.196,5.968,43.7068,78.7257,-1.1663,11.2743,,1,1,3866,,,,,,
228,8,51,35,233,2.61,2.069,14.5,4.8,6.1,0,1,69.9,1446,-34520.64,33251.611,54.462,3862.449,-0.196,5.968,43.7068,78.7257,-1.1663,11.2743,,1,1,3866,,,,,,
229,8,51,35,433,2.62,2.069,14.5,4.7,6,0,1,68.8,1446,-34520.64,33251.611,54.462,3862.449,-0.196,5.968,43.7068,78.7257,-1.1663,11.2743,,1,1,3866,,,,,,
230,8,51,35,633,2.629,1.932,14.5,4.8,6,0,1,73.9,1446,-34520.64,33251.611,54.462,3862.449,-0.196,5.968,43.7068,78.7257,-1.1663,11.2743,,1,1,3866,,,,,,
231,8,51,35,833,2.637,1.795,14.4,4.7,6.2,0,1,81.1,1446,-34520.64,33251.611,54.462,3862.449,-0.196,5.968,43.7068,78.7257,-1.1663,11.2743,,1,1,3866,,,,,,
232,8,51,36,33,2.647,1.886,14.4,5.1,5.9,0,1,74.4,1446,-34520.64,33251.611,54.462,3862.449,-0.196,5.968,43.7068,78.7257,-1.1663,11.2743,,1,1,3866,,,,,,
233,8,51,36,233,2.656,2.008,14.5,5.3,5.9,0,1,69.3,1446,-34520.64,33251.611,54.462,3862.449,-0.196,5.968,43.7068,78.7257,-1.1663,11.2743,,1,1,3866,,,,,,
234,8,51,36,433,2.663,1.825,14.5,4.8,5.9,0,1,76.1,1446,-34520.64,33251.611,54.462,3862.449,-0.196,5.968,43.7068,78.7257,-1.1663,11.2743,,1,1,3866,,,,,,
235,8,51,36,633,2.672,1.734,14.5,4.7,6.1,0,1,82.8,1446,-34520.612,33251.638,54.486,3862.41,-0.196,5.992,43.7046,78.5615,-1.1685,11.4385,,1,1,3866,,,,,,
236,8,51,36,833,2.681,1.856,14.5,4.4,6.2,0,1,79.3,1446,-34520.612,33251.638,54.486,3862.41,-0.196,5.992,43.7046,78.5615,-1.1685,11.4385,,1,1,3866,,,,,,
237,8,51,37,33,2.69,1.901,14.5,4.9,6.1,0,1,75.6,1446,-34520.612,33251.638,54.486,3862.41,-0.196,5.992,43.7046,78.5615,-1.1685,11.4385,,1,1,3866,,,,,,
238,8,51,37,233,2.698,1.764,14.5,5,6,0,1,80.2,1446,-34520.612,33251.638,54.486,3862.41,-0.196,5.992,43.7046,78.5615,-1.1685,11.4385,,1,1,3866,,,,,,
239,8,51,37,433,2.706,1.734,14.5,4.7,6,0,1,81.8,1446,-34520.612,33251.638,54.486,3862.41,-0.196,5.992,43.7046,78.5615,-1.1685,11.4385,,1,1,3866,,,,,,
240,8,51,37,633,2.718,1.871,14.5,4.8,5.9,0,1,75.3,1446,-34520.612,33251.638,54.486,3862.41,-0.196,5.992,43.7046,78.5615,-1.1685,11.4385,,1,1,3866,,,,,,
241,8,51,37,833,2.726,1.932,14.5,4.8,6.1,0,1,75.1,1446,-34520.612,33251.638,54.486,3862.41,-0.196,5.992,43.7046,78.5615,-1.1685,11.4385,,1,1,3866,,,,,,
242,8,51,38,33,2.736,1.993,14.5,4.3,6.2,0,1,73.9,1446,-34520.612,33251.638,54.486,3862.41,-0.196,5.992,43.7046,78.5615,-1.1685,11.4385,,1,1,3866,,,,,,
243,8,51,38,233,2.744,1.871,14.4,4.8,6.2,0,1,78.6,1446,-34520.612,33251.638,54.486,3862.41,-0.196,5.992,43.7046,78.5615,-1.1685,11.4385,,1,1,3866,,,,,,
244,8,51,38,433,2.755,1.916,14.5,4.9,5.9,0,1,73.3,1446,-34520.581,33251.681,54.459,3862.358,-0.187,5.966,43.6936,78.8455,-1.1794,11.1545,,1,1,3866,,,,,,
245,8,51,38,633,2.765,1.916,14.5,4.4,6,0,1,73.9,1446,-34520.581,33251.681,54.459,3862.358,-0.187,5.966,43.6936,78.8455,-1.1794,11.1545,,1,1,3866,,,,,,
246,8,51,38,833,2.775,2.053,14.5,4.8,6.1,0,1,70.5,1446,-34520.581,33251.681,54.459,3862.358,-0.187,5.966,43.6936,78.8455,-1.1794,11.1545,,1,1,3866,,,,,,
247,8,51,39,34,2.783,2.008,14.5,4.3,6.2,0,1,73.2,1446,-34520.581,33251.681,54.459,3862.358,-0.187,5.966,43.6936,78.8455,-1.1794,11.1545,,1,1,3866,,,,,,
248,8,51,39,233,2.791,1.825,14.5,4.8,6.2,0,1,80.2,1446,-34520.547,33251.696,54.489,3862.323,-0.201,5.995,43.7109,78.6699,-1.1622,11.3301,,1,1,3866,,,,,,
