2025_07_29_07_12_06_L_002.csv,ブーム:,L,穿孔No.:,2,ビット径[mm]:,75,ストローク:,ショート,ドリフタ種類:,HD220,,,,,,,,,,,,,,,,,,,,,,,
シーケンス番号,時,分,秒,ミリ秒,穿孔長,穿孔速度,打撃圧,回転圧,フィード圧,打撃数,のみ継ぎ No.,穿孔エネルギー,穿孔No.,X(m),Y(m),Z:標高(m),x:TD(m),y:CL離(m),z:SL離(m),H:方位角(Deg),V:鉛直角(Deg),h:水平さし角(Deg),v:鉛直さし角(Deg),予備フィールド1,予備フィールド2,予備フィールド3,予備フィールド4,予備フィールド5,予備フィールド6,予備フィールド7,予備フィールド8,予備フィールド9,予備フィールド10
7584,10,41,58,93,26.809,1.11,14.5,8.4,4.5,0,9,81.1,1469,-34517.952,33249.048,49.762,3862.352,-3.908,1.268,44.6018,88.0888,-0.2713,1.9112,,1,1,3866,,,,,,
7585,10,41,58,294,26.812,0.989,14.5,7.8,4.7,0,9,96.3,1469,-34517.952,33249.048,49.762,3862.352,-3.908,1.268,44.6018,88.0888,-0.2713,1.9112,,1,1,3866,,,,,,
7586,10,41,58,493,26.816,1.019,14.5,8.1,4.5,0,9,89,1469,-34517.952,33249.048,49.762,3862.352,-3.908,1.268,44.6018,88.0888,-0.2713,1.9112,,1,1,3866,,,,,,
7587,10,41,58,693,26.82,1.141,14.5,7.8,4.6,0,9,81.2,1469,-34517.923,33249.084,49.766,3862.306,-3.903,1.273,44.642,88.0238,-0.231,1.9762,,1,1,3866,,,,,,
7588,10,41,58,894,26.824,1.11,14.4,7.8,4.6,0,9,83.3,1469,-34517.923,33249.084,49.766,3862.306,-3.903,1.273,44.642,88.0238,-0.231,1.9762,,1,1,3866,,,,,,
7589,10,41,59,93,26.827,1.156,14.4,7.8,4.6,0,9,79.7,1469,-34517.923,33249.084,49.766,3862.306,-3.903,1.273,44.642,88.0238,-0.231,1.9762,,1,1,3866,,,,,,
7590,10,41,59,294,26.831,1.095,14.4,8.1,4.6,0,9,82.7,1469,-34517.923,33249.084,49.766,3862.306,-3.903,1.273,44.642,88.0238,-0.231,1.9762,,1,1,3866,,,,,,
7591,10,41,59,494,26.834,1.019,14.4,7.8,4.7,0,9,90.7,1469,-34517.923,33249.084,49.766,3862.306,-3.903,1.273,44.642,88.0238,-0.231,1.9762,,1,1,3866,,,,,,
7592,10,41,59,694,26.839,1.141,14.4,7.1,5,0,9,87.2,1469,-34517.923,33249.084,49.766,3862.306,-3.903,1.273,44.642,88.0238,-0.231,1.9762,,1,1,3866,,,,,,
7593,10,41,59,893,26.842,1.156,14.4,8.1,4.6,0,9,78.6,1469,-34517.923,33249.084,49.766,3862.306,-3.903,1.273,44.642,88.0238,-0.231,1.9762,,1,1,3866,,,,,,
7594,10,42,0,93,26.846,1.11,14.4,7.9,4.8,0,9,84.6,1469,-34517.923,33249.084,49.766,3862.306,-3.903,1.273,44.642,88.0238,-0.231,1.9762,,1,1,3866,,,,,,
7595,10,42,0,293,26.849,1.08,14.4,8,4.7,0,9,86.5,1469,-34517.897,33249.096,49.756,3862.279,-3.913,1.262,44.5825,88.1362,-0.2906,1.8638,,1,1,3866,,,,,,
7596,10,42,0,493,26.853,1.049,14.4,7.6,5.1,0,9,95.5,1469,-34517.897,33249.096,49.756,3862.279,-3.913,1.262,44.5825,88.1362,-0.2906,1.8638,,1,1,3866,,,,,,
7597,10,42,0,693,26.856,1.065,14.4,8.5,4.6,0,9,85.6,1469,-34517.897,33249.096,49.756,3862.279,-3.913,1.262,44.5825,88.1362,-0.2906,1.8638,,1,1,3866,,,,,,
7598,10,42,0,893,26.86,1.095,14.4,7.7,4.8,0,9,87.8,1469,-34517.897,33249.096,49.756,3862.279,-3.913,1.262,44.5825,88.1362,-0.2906,1.8638,,1,1,3866,,,,,,
7599,10,42,1,93,26.863,1.019,14.4,7.2,5.1,0,9,99.5,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7600,10,42,1,293,26.867,1.049,14.5,7.3,5,0,9,94.7,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7601,10,42,1,493,26.871,1.095,14.5,7.5,4.7,0,9,86.6,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7602,10,42,1,693,26.873,0.973,14.5,6.9,5,0,9,102.6,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7603,10,42,1,894,26.877,1.034,14.5,7,5,0,9,96.6,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7604,10,42,2,94,26.881,1.049,14.5,6.8,4.9,0,9,94.4,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7605,10,42,2,293,26.884,0.989,14.5,7,4.9,0,9,100.8,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7606,10,42,2,493,26.888,1.11,14.5,8,4.6,0,9,84.5,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7607,10,42,2,693,26.891,1.004,14.5,7.6,4.7,0,9,95.3,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7608,10,42,2,893,26.894,1.034,14.5,8.6,4.4,0,9,86.4,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7609,10,42,3,93,26.898,1.08,14.5,8.1,4.6,0,9,85.8,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7610,10,42,3,293,26.901,0.973,14.5,8.3,4.4,0,9,91.8,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7611,10,42,3,493,26.905,1.095,14.5,8.2,4.5,0,9,82.8,1469,-34517.887,33249.12,49.759,3862.255,-3.903,1.265,44.6423,88.0772,-0.2308,1.9228,,1,1,3866,,,,,,
7612,10,42,3,693,26.908,1.034,14.5,8,4.6,0,9,89.6,1469,-34517.869,33249.133,49.761,3862.233,-3.907,1.267,44.6021,88.1042,-0.271,1.8958,,1,1,3866,,,,,,
7613,10,42,3,893,26.912,1.065,14.5,8.2,4.5,0,9,84.6,1469,-34517.869,33249.133,49.761,3862.233,-3.907,1.267,44.6021,88.1042,-0.271,1.8958,,1,1,3866,,,,,,
7614,10,42,4,93,26.916,1.126,14.4,7.7,4.6,0,9,80.9,1469,-34517.869,33249.133,49.761,3862.233,-3.907,1.267,44.6021,88.1042,-0.271,1.8958,,1,1,3866,,,,,,
7615,10,42,4,293,26.92,1.126,14.4,7.8,4.7,0,9,83.3,1469,-34517.869,33249.133,49.761,3862.233,-3.907,1.267,44.6021,88.1042,-0.271,1.8958,,1,1,3866,,,,,,
7616,10,42,4,493,26.924,1.171,14.4,7.8,4.6,0,9,77.5,1469,-34517.869,33249.133,49.761,3862.233,-3.907,1.267,44.6021,88.1042,-0.271,1.8958,,1,1,3866,,,,,,
7617,10,42,4,693,26.928,1.156,14.4,7.7,4.6,0,9,78.9,1469,-34517.869,33249.133,49.761,3862.233,-3.907,1.267,44.6021,88.1042,-0.271,1.8958,,1,1,3866,,,,,,
7618,10,42,4,893,26.932,1.202,14.4,7.8,4.7,0,9,77.8,1469,-34517.869,33249.133,49.761,3862.233,-3.907,1.267,44.6021,88.1042,-0.271,1.8958,,1,1,3866,,,,,,
7619,10,42,5,93,26.936,1.202,14.4,7.9,4.7,0,9,76.9,1469,-34517.869,33249.133,49.761,3862.233,-3.907,1.267,44.6021,88.1042,-0.271,1.8958,,1,1,3866,,,,,,
7620,10,42,5,293,26.939,1.08,14.4,7.6,4.8,0,9,88.6,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7621,10,42,5,493,26.942,1.065,14.4,8.2,4.7,0,9,87.2,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7622,10,42,5,693,26.946,1.019,14.4,8.2,4.7,0,9,91,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7623,10,42,5,893,26.948,0.882,14.4,8.7,4.4,0,9,98.9,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7624,10,42,6,93,26.952,0.958,14.4,8.1,4.8,0,9,98,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7625,10,42,6,293,26.955,0.973,14.4,8.4,4.6,0,9,93.6,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7626,10,42,6,493,26.959,1.11,14.4,8,4.7,0,9,83.9,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7627,10,42,6,694,26.962,1.034,14.4,8,4.8,0,9,92.5,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7628,10,42,6,893,26.967,1.126,14.4,8.3,4.6,0,9,81.9,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7629,10,42,7,93,26.97,1.065,14.4,7.8,4.8,0,9,89.9,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7630,10,42,7,293,26.973,1.08,14.4,8.1,4.8,0,9,87.8,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7631,10,42,7,493,26.977,1.11,14.4,7.8,4.9,0,9,87.2,1469,-34517.838,33249.171,49.777,3862.184,-3.901,1.283,44.6577,88.0099,-0.2153,1.9901,,1,1,3866,,,,,,
7632,10,42,7,693,26.981,1.095,14.5,7.3,4.9,0,9,88.8,1469,-34517.818,33249.184,49.763,3862.161,-3.906,1.27,44.6155,88.1042,-0.2575,1.8958,,1,1,3866,,,,,,
7633,10,42,7,893,26.984,1.11,14.5,7.8,4.7,0,9,84.6,1469,-34517.818,33249.184,49.763,3862.161,-3.906,1.27,44.6155,88.1042,-0.2575,1.8958,,1,1,3866,,,,,,
7634,10,42,8,93,26.988,1.049,14.5,7.3,4.8,0,9,91.5,1469,-34517.818,33249.184,49.763,3862.161,-3.906,1.27,44.6155,88.1042,-0.2575,1.8958,,1,1,3866,,,,,,
7635,10,42,8,293,26.992,1.049,14.5,7.6,4.7,0,9,89.3,1469,-34517.818,33249.184,49.763,3862.161,-3.906,1.27,44.6155,88.1042,-0.2575,1.8958,,1,1,3866,,,,,,
7636,10,42,8,494,26.995,1.11,14.5,7.8,4.5,0,9,81.4,1469,-34517.818,33249.184,49.763,3862.161,-3.906,1.27,44.6155,88.1042,-0.2575,1.8958,,1,1,3866,,,,,,
7637,10,42,8,694,26.999,1.004,14.5,7.4,4.6,0,9,92.9,1469,-34517.818,33249.184,49.763,3862.161,-3.906,1.27,44.6155,88.1042,-0.2575,1.8958,,1,1,3866,,,,,,
7638,10,42,8,893,27.002,1.08,14.5,8,4.4,0,9,81.6,1469,-34517.818,33249.184,49.763,3862.161,-3.906,1.27,44.6155,88.1042,-0.2575,1.8958,,1,1,3866,,,,,,
7639,10,42,9,93,27.006,1.156,14.5,8.6,4.2,0,9,73.6,1469,-34517.818,33249.184,49.763,3862.161,-3.906,1.27,44.6155,88.1042,-0.2575,1.8958,,1,1,3866,,,,,,
7640,10,42,9,293,27.01,1.065,14.5,8.1,4.4,0,9,83.5,1469,-34517.79,33249.22,49.772,3862.116,-3.9,1.278,44.669,88.0343,-0.204,1.9657,,1,1,3866,,,,,,
7641,10,42,9,493,27.014,1.186,14.5,8.6,4.2,0,9,71.1,1469,-34517.79,33249.22,49.772,3862.116,-3.9,1.278,44.669,88.0343,-0.204,1.9657,,1,1,3866,,,,,,
7642,10,42,9,693,27.018,1.217,14.5,8.2,4.5,0,9,74.6,1469,-34517.79,33249.22,49.772,3862.116,-3.9,1.278,44.669,88.0343,-0.204,1.9657,,1,1,3866,,,,,,
7643,10,42,9,893,27.022,1.186,14.5,8.4,4.5,0,9,77.2,1469,-34517.79,33249.22,49.772,3862.116,-3.9,1.278,44.669,88.0343,-0.204,1.9657,,1,1,3866,,,,,,
7644,10,42,10,93,27.025,1.156,14.5,8.8,4.3,0,9,73.9,1469,-34517.79,33249.22,49.772,3862.116,-3.9,1.278,44.669,88.0343,-0.204,1.9657,,1,1,3866,,,,,,
7645,10,42,10,293,27.029,1.08,14.5,8.5,4.5,0,9,83.4,1469,-34517.79,33249.22,49.772,3862.116,-3.9,1.278,44.669,88.0343,-0.204,1.9657,,1,1,3866,,,,,,
7646,10,42,10,493,27.032,1.034,14.5,8.3,4.6,0,9,89.2,1469,-34517.79,33249.22,49.772,3862.116,-3.9,1.278,44.669,88.0343,-0.204,1.9657,,1,1,3866,,,,,,
7647,10,42,10,694,27.036,1.126,14.5,8.5,4.3,0,9,76.5,1469,-34517.79,33249.22,49.772,3862.116,-3.9,1.278,44.669,88.0343,-0.204,1.9657,,1,1,3866,,,,,,
7648,10,42,10,893,27.04,1.171,14.5,8.2,4.6,0,9,77.8,1469,-34517.79,33249.22,49.772,3862.116,-3.9,1.278,44.669,88.0343,-0.204,1.9657,,1,1,3866,,,,,,
7649,10,42,11,93,27.043,1.095,14.5,8.1,4.5,0,9,82.8,1469,-34517.769,33249.235,49.767,3862.09,-3.904,1.273,44.6198,88.0936,-0.2533,1.9064,,1,1,3866,,,,,,
7650,10,42,11,293,27.047,1.019,14.5,8,4.6,0,9,89.4,1469,-34517.769,33249.235,49.767,3862.09,-3.904,1.273,44.6198,88.0936,-0.2533,1.9064,,1,1,3866,,,,,,
7651,10,42,11,493,27.05,0.989,14.5,7.7,4.7,0,9,95.7,1469,-34517.769,33249.235,49.767,3862.09,-3.904,1.273,44.6198,88.0936,-0.2533,1.9064,,1,1,3866,,,,,,
7652,10,42,11,693,27.053,0.989,14.4,7.7,4.8,0,9,95.9,1469,-34517.769,33249.235,49.767,3862.09,-3.904,1.273,44.6198,88.0936,-0.2533,1.9064,,1,1,3866,,,,,,
7653,10,42,11,893,27.057,0.989,14.4,8,4.6,0,9,92.9,1469,-34517.769,33249.235,49.767,3862.09,-3.904,1.273,44.6198,88.0936,-0.2533,1.9064,,1,1,3866,,,,,,
7654,10,42,12,93,27.061,1.095,14.4,7.6,4.9,0,9,88.7,1469,-34517.769,33249.235,49.767,3862.09,-3.904,1.273,44.6198,88.0936,-0.2533,1.9064,,1,1,3866,,,,,,
7655,10,42,12,293,27.064,1.004,14.5,8.1,4.6,0,9,90.9,1469,-34517.769,33249.235,49.767,3862.09,-3.904,1.273,44.6198,88.0936,-0.2533,1.9064,,1,1,3866,,,,,,
7656,10,42,12,494,27.066,0.943,14.4,8.2,4.4,0,9,92.6,1469,-34517.769,33249.235,49.767,3862.09,-3.904,1.273,44.6198,88.0936,-0.2533,1.9064,,1,1,3866,,,,,,
7657,10,42,12,693,27.07,0.928,14.4,7.7,4.7,0,9,101.1,1469,-34517.756,33249.257,49.763,3862.066,-3.899,1.27,44.6617,88.0945,-0.2113,1.9055,,1,1,3866,,,,,,
7658,10,42,12,893,27.073,0.958,14.4,8,4.6,0,9,94.8,1469,-34517.756,33249.257,49.763,3862.066,-3.899,1.27,44.6617,88.0945,-0.2113,1.9055,,1,1,3866,,,,,,
7659,10,42,13,93,27.076,0.989,14.4,8.1,4.4,0,9,87.6,1469,-34517.756,33249.257,49.763,3862.066,-3.899,1.27,44.6617,88.0945,-0.2113,1.9055,,1,1,3866,,,,,,
7660,10,42,13,293,27.078,0.806,14.4,8.5,4.4,0,9,107.1,1469,-34517.756,33249.257,49.763,3862.066,-3.899,1.27,44.6617,88.0945,-0.2113,1.9055,,1,1,3866,,,,,,
7661,10,42,13,494,27.082,0.821,14.4,8.1,4.5,0,9,107.8,1469,-34517.756,33249.257,49.763,3862.066,-3.899,1.27,44.6617,88.0945,-0.2113,1.9055,,1,1,3866,,,,,,
7662,10,42,13,693,27.085,0.943,14.4,7.2,4.8,0,9,101,1469,-34517.756,33249.257,49.763,3862.066,-3.899,1.27,44.6617,88.0945,-0.2113,1.9055,,1,1,3866,,,,,,
7663,10,42,13,893,27.089,1.019,14.4,8,4.7,0,9,90.6,1469,-34517.756,33249.257,49.763,3862.066,-3.899,1.27,44.6617,88.0945,-0.2113,1.9055,,1,1,3866,,,,,,
7664,10,42,14,93,27.092,1.08,14.4,7.9,4.7,0,9,85.9,1469,-34517.756,33249.257,49.763,3862.066,-3.899,1.27,44.6617,88.0945,-0.2113,1.9055,,1,1,3866,,,,,,
7665,10,42,14,293,27.095,0.973,14.4,7.7,4.9,0,9,98.5,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7666,10,42,14,494,27.099,1.034,14.4,8,4.8,0,9,92.3,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7667,10,42,14,693,27.103,1.126,14.4,8.2,4.6,0,9,80.4,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7668,10,42,14,893,27.106,1.034,14.4,8,4.7,0,9,90,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7669,10,42,15,93,27.11,1.11,14.4,8.4,4.6,0,9,82.4,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7670,10,42,15,293,27.113,0.973,14.4,7.7,4.9,0,9,100,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7671,10,42,15,493,27.117,1.11,14.4,8,4.9,0,9,86.5,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7672,10,42,15,693,27.12,1.065,14.4,8,4.8,0,9,89.7,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7673,10,42,15,893,27.123,0.973,14.4,7.7,4.9,0,9,100.8,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7674,10,42,16,93,27.127,1.049,14.4,7.8,4.7,0,9,89.7,1469,-34517.736,33249.269,49.764,3862.043,-3.903,1.27,44.6099,88.1437,-0.2632,1.8563,,1,1,3866,,,,,,
7675,10,43,17,493,27.132,0.806,14.4,3.6,2.1,0,10,51.7,1469,-34519.955,33247.143,49.651,3865.115,-3.845,1.157,44.9792,88.2997,0.1061,1.7003,,1,1,3866,,,,,,
7676,10,43,17,694,27.144,2.114,14.3,3.7,2.1,0,10,19.8,1469,-34519.952,33247.142,49.642,3865.114,-3.848,1.148,45.0019,88.373,0.1288,1.627,,1,1,3866,,,,,,
7677,10,43,17,893,27.155,3.316,14.2,4.2,2.8,0,10,16.2,1469,-34519.952,33247.142,49.642,3865.114,-3.848,1.148,45.0019,88.373,0.1288,1.627,,1,1,3866,,,,,,
7678,10,43,18,93,27.166,3.377,14.4,4.7,3.4,0,10,19.9,1469,-34519.952,33247.142,49.642,3865.114,-3.848,1.148,45.0019,88.373,0.1288,1.627,,1,1,3866,,,,,,
7679,10,43,18,293,27.175,3.072,14.2,5.1,3,0,10,18.8,1469,-34519.952,33247.142,49.642,3865.114,-3.848,1.148,45.0019,88.373,0.1288,1.627,,1,1,3866,,,,,,
7680,10,43,18,493,27.181,2.479,14,4.8,3.8,0,10,28.6,1469,-34519.952,33247.142,49.642,3865.114,-3.848,1.148,45.0019,88.373,0.1288,1.627,,1,1,3866,,,,,,
7681,10,43,18,693,27.187,1.993,14.1,4.8,3.7,0,10,35.3,1469,-34519.952,33247.142,49.642,3865.114,-3.848,1.148,45.0019,88.373,0.1288,1.627,,1,1,3866,,,,,,
7682,10,43,18,894,27.19,1.445,14.4,5.5,3.4,0,10,46.9,1469,-34519.952,33247.142,49.642,3865.114,-3.848,1.148,45.0019,88.373,0.1288,1.627,,1,1,3866,,,,,,
7683,10,43,19,93,27.193,1.126,14.4,5.6,3.4,0,10,60.6,1469,-34519.952,33247.142,49.642,3865.114,-3.848,1.148,45.0019,88.373,0.1288,1.627,,1,1,3866,,,,,,
7684,10,43,19,293,27.204,1.643,14.5,5.4,5,0,10,60.9,1469,-34519.905,33247.178,49.68,3865.055,-3.855,1.187,45.0484,87.9031,0.1754,2.0969,,1,1,3866,,,,,,
7685,10,43,19,493,27.212,2.403,14.5,7.7,4.6,0,10,38.9,1469,-34519.905,33247.178,49.68,3865.055,-3.855,1.187,45.0484,87.9031,0.1754,2.0969,,1,1,3866,,,,,,
7686,10,43,19,693,27.218,2.723,14.5,7.4,4.6,0,10,33.6,1469,-34519.905,33247.178,49.68,3865.055,-3.855,1.187,45.0484,87.9031,0.1754,2.0969,,1,1,3866,,,,,,
7687,10,43,19,894,27.221,1.445,14.5,7.6,4.7,0,10,65,1469,-34519.905,33247.178,49.68,3865.055,-3.855,1.187,45.0484,87.9031,0.1754,2.0969,,1,1,3866,,,,,,
7688,10,43,20,93,27.225,1.354,14.5,7.6,4.8,0,10,70.4,1469,-34519.905,33247.178,49.68,3865.055,-3.855,1.187,45.0484,87.9031,0.1754,2.0969,,1,1,3866,,,,,,
7689,10,43,20,293,27.228,1.095,14.5,8,4.4,0,10,80,1469,-34519.905,33247.178,49.68,3865.055,-3.855,1.187,45.0484,87.9031,0.1754,2.0969,,1,1,3866,,,,,,
7690,10,43,20,494,27.231,0.943,14.5,8.2,4.6,0,10,98.6,1469,-34519.905,33247.178,49.68,3865.055,-3.855,1.187,45.0484,87.9031,0.1754,2.0969,,1,1,3866,,,,,,
7691,10,43,20,693,27.236,1.186,14.5,8.2,4.6,0,10,77.6,1469,-34519.905,33247.178,49.68,3865.055,-3.855,1.187,45.0484,87.9031,0.1754,2.0969,,1,1,3866,,,,,,
7692,10,43,20,913,27.239,1.019,14.5,7.3,4.7,0,10,92.7,1469,-34519.861,33247.167,49.697,3865.032,-3.894,1.204,44.8425,87.6823,-0.0305,2.3177,,1,1,3866,,,,,,
7693,10,43,21,113,27.241,0.913,14.5,6.9,5,0,10,109.6,1469,-34519.861,33247.167,49.697,3865.032,-3.894,1.204,44.8425,87.6823,-0.0305,2.3177,,1,1,3866,,,,,,
7694,10,43,21,314,27.246,1.065,14.5,7.6,4.8,0,10,90.7,1469,-34519.861,33247.167,49.697,3865.032,-3.894,1.204,44.8425,87.6823,-0.0305,2.3177,,1,1,3866,,,,,,
7695,10,43,21,514,27.248,0.837,14.5,8,4.9,0,10,117.7,1469,-34519.861,33247.167,49.697,3865.032,-3.894,1.204,44.8425,87.6823,-0.0305,2.3177,,1,1,3866,,,,,,
7696,10,43,21,713,27.251,0.989,14.4,8.7,4.6,0,10,92.7,1469,-34519.861,33247.167,49.697,3865.032,-3.894,1.204,44.8425,87.6823,-0.0305,2.3177,,1,1,3866,,,,,,
7697,10,43,21,914,27.255,0.973,14.4,7.7,4.9,0,10,98.9,1469,-34519.861,33247.167,49.697,3865.032,-3.894,1.204,44.8425,87.6823,-0.0305,2.3177,,1,1,3866,,,,,,
7698,10,43,22,154,27.258,0.867,14.5,8.4,4.4,0,10,102,1469,-34519.861,33247.167,49.697,3865.032,-3.894,1.204,44.8425,87.6823,-0.0305,2.3177,,1,1,3866,,,,,,
7699,10,43,22,373,27.262,1.004,14.5,8.4,4.3,0,10,86.8,1469,-34519.861,33247.167,49.697,3865.032,-3.894,1.204,44.8425,87.6823,-0.0305,2.3177,,1,1,3866,,,,,,
7700,10,43,22,573,27.266,1.11,14.5,7.1,4.8,0,10,86,1469,-34519.855,33247.197,49.701,3865.007,-3.877,1.208,45.0048,87.6684,0.1318,2.3316,,1,1,3866,,,,,,
7701,10,43,22,813,27.269,0.897,14.5,7.7,5.2,0,10,114.6,1469,-34519.855,33247.197,49.701,3865.007,-3.877,1.208,45.0048,87.6684,0.1318,2.3316,,1,1,3866,,,,,,
7702,10,43,23,13,27.273,1.019,14.4,7.9,4.8,0,10,93.3,1469,-34519.855,33247.197,49.701,3865.007,-3.877,1.208,45.0048,87.6684,0.1318,2.3316,,1,1,3866,,,,,,
7703,10,43,23,213,27.276,1.004,14.4,7.5,4.6,0,10,91.7,1469,-34519.855,33247.197,49.701,3865.007,-3.877,1.208,45.0048,87.6684,0.1318,2.3316,,1,1,3866,,,,,,
7704,10,43,23,454,27.279,0.73,14.5,8.8,4.3,0,10,117.5,1469,-34519.855,33247.197,49.701,3865.007,-3.877,1.208,45.0048,87.6684,0.1318,2.3316,,1,1,3866,,,,,,
7705,10,43,23,673,27.283,0.928,14.5,7.3,4.9,0,10,104.8,1469,-34519.855,33247.197,49.701,3865.007,-3.877,1.208,45.0048,87.6684,0.1318,2.3316,,1,1,3866,,,,,,
7706,10,43,23,873,27.286,1.019,14.5,7,4.9,0,10,96,1469,-34519.855,33247.197,49.701,3865.007,-3.877,1.208,45.0048,87.6684,0.1318,2.3316,,1,1,3866,,,,,,
7707,10,43,24,113,27.29,0.821,14.4,7.7,4.9,0,10,117.3,1469,-34519.855,33247.197,49.701,3865.007,-3.877,1.208,45.0048,87.6684,0.1318,2.3316,,1,1,3866,,,,,,
7708,10,43,24,353,27.294,0.973,14.5,8.8,4.3,0,10,88.3,1469,-34519.841,33247.211,49.69,3864.987,-3.877,1.196,44.9906,87.7039,0.1175,2.2961,,1,1,3866,,,,,,
7709,10,43,24,553,27.298,1.171,14.5,8.1,4.3,0,10,73.4,1469,-34519.841,33247.211,49.69,3864.987,-3.877,1.196,44.9906,87.7039,0.1175,2.2961,,1,1,3866,,,,,,
7710,10,43,24,773,27.301,0.897,14.5,7,4.8,0,10,107.9,1469,-34519.841,33247.211,49.69,3864.987,-3.877,1.196,44.9906,87.7039,0.1175,2.2961,,1,1,3866,,,,,,
7711,10,43,24,973,27.304,1.034,14.5,7.8,4.8,0,10,93.1,1469,-34519.828,33247.23,49.688,3864.964,-3.873,1.194,45.0148,87.8085,0.1418,2.1915,,1,1,3866,,,,,,
7712,10,43,25,173,27.309,1.095,14.4,8.4,4.6,0,10,84,1469,-34519.828,33247.23,49.688,3864.964,-3.873,1.194,45.0148,87.8085,0.1418,2.1915,,1,1,3866,,,,,,
7713,10,43,25,413,27.311,0.852,14.4,7.3,4.7,0,10,109.7,1469,-34519.828,33247.23,49.688,3864.964,-3.873,1.194,45.0148,87.8085,0.1418,2.1915,,1,1,3866,,,,,,
